liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Goals,Right Foot Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Passes Opposition Half,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Winning Goal,Successful Crosses & Corners,Unsuccessful Long Passes,Successful Crosses open play,Offsides,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Blocks,Successful Long Passes,Left Foot Goals,Clean Sheets,Tackles Lost,Successful Launches,Hit Woodwork,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Through balls,Throw Ins to Opposition Player,Handballs conceded,Last Man Tackle,Successful Corners into Box,Second Goal Assists,Attempts from Set Pieces,Foul Won Penalty,Headed Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Home Goals,Away Goals,Goal Kicks,Crosses not Claimed,Total Red Cards,Red Cards - 2nd Yellow,Drops,Straight Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_League_One,2020,North Texas SC,i5wj5hcg2r9934e7gauxtgmi,I. Almaguer,Midfielder,6,2,379,2,,,166,2,4,39,61,,1,1,2,42,85,6,13,,169,2,5,3,139,6,3,24,30,1,19,,19,5,4,7,232,,7,2,27,51,2,10,17,1,5,4,1,33,2,7,2,7,,14,49,,142,145,6,3,16,3,13,0,1,11,1,1,14,1,3,2,,6,,,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,9ihudlcsaow2400gntciz2ulm,Pedrinho,Defender,12,1,55,2,,,28,,,3,14,,,,2,10,8,1,6,,29,1,1,1,21,1,,7,1,,7,,3,1,1,1,45,,3,,6,13,2,10,6,,3,1,,9,1,1,1,3,,1,12,,21,22,3,,3,,5,0,,1,,,6,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,63u9wjzi0aypii7kvy9qt6ne1,C. Ávilez,Goalkeeper,1,,1080,,,,197,2,1,,12,,,1,,53,259,,5,2,322,,,,215,11,,51,84,,32,1,86,12,,19,426,,12,,4,136,,10,6,,4,5,1,9,11,12,,12,,3,102,,174,271,5,,3,2,1,0,,46,,,,,19,,,56,,3,,10,,,,,,,,,,,,,,,,32,126,,3,,,4,19,7,13,2,,,16,,,,,,97,,,,,,,,
USA_USL_League_One,2020,North Texas SC,2giowiodzndu5m2gwn79iiui1,L. Batista,Defender,22,1,338,2,,,280,,2,18,65,,1,1,1,38,192,6,13,,288,1,3,1,231,7,3,31,94,1,16,1,19,3,4,16,348,,5,1,15,124,4,10,23,1,4,13,1,29,15,8,1,5,,5,52,,250,257,14,6,6,9,10,0,,18,,,3,,15,2,2,26,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,dcu9kt3zgx7yxviw8wkmw057u,K. Bonilla,Defender,19,15,570,4,,,228,3,8,53,88,,4,1,6,98,96,11,35,1,234,1,5,4,169,3,2,53,14,5,48,1,24,5,7,21,404,1,9,2,37,77,10,10,31,1,8,8,4,51,8,4,16,9,1,14,90,,175,181,14,7,20,14,23,0,3,18,3,1,54,,12,1,1,12,,1,4,3,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,bcd5xeprff304onvw6mpjjaei,A. Bruce,Forward,28,2,662,6,3,3,116,4,10,43,60,1,2,1,7,63,40,3,26,1,130,7,4,2,97,7,12,30,39,7,27,1,19,8,8,5,202,,14,3,26,21,26,10,16,8,6,5,2,38,2,8,2,14,,15,27,3,86,100,12,3,22,1,11,0,,4,,2,,5,,4,1,3,,,,,,2,,2,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,9kjmp5eg60q8bt1na23vs67ai,N. Tafari,Defender,29,,540,,1,1,333,2,1,9,52,2,2,1,9,58,235,5,26,2,338,,5,,258,3,3,51,125,2,28,1,25,6,3,23,394,,6,3,14,143,8,10,26,2,2,19,1,42,20,4,,6,,7,61,1,284,287,28,2,16,5,7,1,,25,,1,,,6,1,5,29,,2,3,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,dtj5zjdur2d1of2ip3ar4r88a,E. Cerrillo,Midfielder,33,4,508,,1,1,369,2,3,56,128,,7,1,12,63,207,11,28,1,384,4,10,3,287,4,4,49,85,3,40,3,36,7,11,14,457,,7,4,38,129,3,10,21,1,3,4,,54,8,5,5,7,,21,114,,321,335,16,5,33,12,17,0,,21,,,1,1,6,3,1,48,,,6,4,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,1,0,,,1,,,1,,,
USA_USL_League_One,2020,North Texas SC,64ux2tbb35i36qf6oij2263qi,J. Che,Defender,46,11,1427,,,,828,9,17,96,194,2,11,2,31,210,500,23,87,2,848,1,22,9,621,17,4,157,126,5,101,6,94,16,26,67,1147,,16,9,83,321,20,10,73,,7,34,8,148,39,19,11,16,,44,305,,676,691,65,13,75,29,39,0,3,70,3,4,78,,19,4,10,70,,3,10,8,,1,,1,,7,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,2rsduabh7r8i29f9i6znwbfu1,R. Damus,Forward,11,5,951,3,5,3,126,7,35,40,68,,7,1,25,114,36,10,36,1,140,1,20,8,101,13,20,37,28,5,38,7,32,10,11,4,316,,13,10,102,21,51,10,52,11,27,7,13,134,4,14,5,13,,57,51,5,89,103,32,8,82,2,45,3,1,1,1,18,1,3,,9,,2,1,2,2,,1,2,3,3,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,4,1,,,1,,,1,,,
USA_USL_League_One,2020,North Texas SC,aam7us6gy4pbxwae53czke5be,G. Easton,Defender,20,,171,,,,138,,1,15,25,,1,,2,16,103,1,9,,142,1,2,1,118,2,,14,14,,7,,6,2,3,7,153,,2,1,6,49,1,10,5,,,3,1,11,4,2,,2,,4,64,,124,128,5,,6,,2,0,,5,,,1,,4,,,10,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,7kwhnmzzskj1g5uv6d17xco6i,B. Evans,Defender,4,,635,,,,425,2,,18,88,,2,1,11,64,289,5,20,,439,1,6,,335,11,4,62,157,,37,1,27,8,6,25,501,,8,2,14,151,7,10,16,2,2,10,,35,28,12,,8,,8,113,,366,377,21,3,19,8,6,0,,42,,1,2,,16,2,2,42,,1,2,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,Midfielder,80,3,810,,3,3,326,4,15,66,121,1,9,1,11,101,147,17,49,2,331,,8,11,243,5,10,63,88,4,53,5,40,9,16,14,476,1,9,6,67,111,18,10,47,6,11,8,9,86,12,6,4,9,1,28,66,2,263,268,19,11,39,11,39,0,,14,,,1,4,7,4,4,25,,3,6,3,,,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,2,1,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,96eutzcdgnp13k6mp6znzmo2y,D. Hernandez,Midfielder,36,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,10,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,3lbqmjup43ygbk7hyrupkvkdl,E. Munjoma,Defender,26,4,429,,2,1,177,3,5,36,60,2,,1,4,78,73,4,35,2,181,1,5,4,122,3,12,48,28,,40,,20,5,6,12,275,,5,2,26,72,20,10,14,7,2,4,4,34,9,4,4,5,,16,45,2,129,133,8,2,20,11,10,2,,13,,,21,2,5,5,,11,1,1,2,,1,1,1,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,emglxnqrlqskt8krglv7sziwa,R. Pepi,Forward,16,,61,,,,14,,2,4,5,,,,,11,4,,6,,15,1,1,,8,,,6,8,1,4,,,1,2,2,21,,1,1,3,2,,10,2,,,2,1,5,1,,,1,,3,1,,8,9,2,,3,,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,1m00y83y7oefd7c7x89exhplh,P. Ponder,Defender,3,,46,6,,,48,,,8,9,,,,,7,33,,5,,49,,,,42,1,,7,13,,6,,10,,,1,52,,6,,2,11,,10,4,,1,3,,5,,1,,6,,1,17,,41,42,3,,1,1,1,0,,2,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,dgosg1mymhuajg0rz2ts6alpm,G. Rayo,Midfielder,14,6,713,7,1,1,247,3,13,57,99,3,9,,8,93,103,15,45,2,249,7,23,6,185,10,8,54,64,11,44,6,34,7,20,17,383,1,14,18,79,51,28,10,45,5,17,8,7,95,4,10,7,14,,42,77,1,193,195,16,13,50,8,37,0,7,9,6,4,1,1,3,3,,10,,,2,2,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,0,,,1,1,,,,,
USA_USL_League_One,2020,North Texas SC,7ditqci7td8u4wj4dmirr3qzu,B. Redžić,Forward,37,4,562,7,3,1,224,11,33,68,115,,9,1,7,124,69,6,40,,230,5,18,14,167,7,11,50,84,13,51,9,31,6,18,9,393,13,13,10,88,46,50,10,34,6,13,1,17,96,,8,10,13,5,55,32,3,174,180,8,6,62,3,33,0,4,10,,,5,3,2,5,,13,1,,,,,,1,,1,,1,,5,,1,,1,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,4m3lluwxr5u6cneqaxi56tt2i,T. Roberts,Midfielder,23,5,785,,1,,310,9,29,60,162,1,8,1,5,165,91,10,62,,326,7,11,24,228,9,15,83,78,20,85,4,46,10,13,21,521,16,10,5,95,124,18,10,57,8,17,7,10,107,4,10,23,10,10,45,64,,234,243,12,9,50,5,50,0,10,21,3,,2,1,3,7,2,15,1,,1,1,,,1,,,1,,,6,,4,,,,,,,,,,,,,,,,,,,1,,,1,0,,,,,,,,1,
USA_USL_League_One,2020,North Texas SC,3sm6srzig957fdn96ta68nmne,D. Rodríguez,Midfielder,8,2,312,7,,,123,2,5,37,65,,7,1,9,48,45,5,21,,132,4,4,3,104,6,9,24,26,5,26,1,18,4,9,6,207,6,11,3,28,32,12,10,18,4,9,1,2,38,1,7,8,11,3,11,37,,99,108,10,4,20,5,17,0,2,3,,3,1,2,,5,1,4,,,1,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,Midfielder,10,4,737,1,3,3,293,7,28,102,181,1,5,1,13,123,107,19,38,2,313,2,16,9,262,5,16,42,89,24,57,2,40,8,10,7,515,38,9,9,90,63,29,10,47,10,14,5,11,108,3,6,22,9,15,48,59,2,251,271,18,14,61,6,42,1,17,4,,3,9,1,,6,,9,,1,5,,1,1,,1,1,1,2,,15,,3,1,,1,1,,,,,,,,,,,,,,,1,,,1,2,,,,,,,,1,
USA_USL_League_One,2020,North Texas SC,9og9as71wh3x0k37drshwisid,O. Romero,Midfielder,7,6,227,2,2,2,93,1,1,32,42,2,2,1,3,44,34,3,19,,95,2,5,6,65,4,5,26,24,6,34,,13,2,4,2,152,5,4,3,23,24,10,10,17,3,6,2,,28,3,5,10,4,2,8,15,2,67,69,5,2,11,4,15,0,7,7,3,,,2,,2,,4,,,1,,,,,,1,,,,3,1,2,,,2,2,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,Forward,25,31,695,8,1,1,136,10,29,32,72,,6,,10,120,32,13,38,2,137,5,12,12,89,11,13,39,17,6,62,2,17,7,16,8,310,,15,5,91,47,37,10,47,4,18,4,15,105,4,11,31,15,,48,41,1,97,98,14,12,58,3,43,0,6,1,6,3,,2,1,9,,9,,,1,,3,1,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,9r3eai0azanjm1waopeewfy3u,D. Waldeck,Defender,18,26,1307,1,,,686,6,15,108,210,,13,2,12,245,341,23,112,1,703,5,8,3,501,16,3,161,267,11,135,,89,15,35,60,1072,9,16,2,67,299,10,10,58,,12,21,7,100,18,18,34,16,6,30,29,,525,542,33,14,42,17,37,0,9,49,8,,164,,23,3,1,41,,2,9,3,,2,1,2,,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,ect3pxkbjycux4simxmzp9jze,L. Zamudio,Goalkeeper,24,,360,,,,87,,,,3,,,1,,19,98,,1,,119,,,,90,6,,18,34,,10,,41,4,1,8,167,,4,,,39,,10,1,,,1,,1,2,7,,4,,,46,,78,101,1,,,,,0,,17,,,,,9,,,11,,,,1,,,,,,,,,,,,,,,,16,46,,1,,,2,5,3,11,,,1,4,,,,,,25,,,,,,,,
USA_USL_League_One,2020,North Texas SC,f56yt70puoeftb786pu5gjx4a,Alisson,Midfielder,27,3,1073,5,1,1,549,3,13,52,159,5,12,1,15,136,312,18,71,1,572,3,23,7,438,13,11,101,145,,54,6,78,11,24,50,742,,16,16,69,226,13,10,57,4,7,26,6,110,10,14,3,16,,38,149,1,448,471,41,16,53,32,31,0,,30,,1,2,1,7,7,6,33,,2,2,1,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
USA_USL_League_One,2020,North Texas SC,dul8b6cboz27mbjz1df11yax,J. Álvarez,Midfielder,17,8,298,1,,,200,2,6,33,75,1,4,,4,57,106,11,23,,209,3,11,3,168,3,1,32,45,3,32,,19,4,9,10,303,3,5,6,44,64,3,10,27,,9,5,3,53,4,3,10,5,1,22,67,,169,177,9,9,26,8,22,0,4,9,2,,11,,1,1,2,9,,,2,1,1,2,,2,,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,37g9of9qb1hgpap7yjz4qs4p,R. Aguilera,Midfielder,45,2,600,1,1,1,321,1,8,58,117,3,6,,4,76,166,9,38,1,340,2,10,4,259,15,4,57,108,5,41,1,45,7,10,19,415,1,8,7,41,87,5,10,22,1,6,3,,48,7,15,3,8,1,22,87,1,265,283,7,3,26,7,19,0,,19,,,1,1,7,3,3,24,,,6,,,,,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,7cwhgbq3ui2w0vfrw22zg92sq,A. Amer,Midfielder,46,1,379,2,,,182,2,1,29,54,1,1,2,2,34,114,2,13,,187,4,2,,151,6,3,22,74,1,21,2,14,5,2,8,226,7,7,2,8,34,,10,5,1,2,1,,11,6,8,7,7,3,4,50,,160,165,3,,6,1,4,0,3,9,,,,3,1,2,1,14,,,2,1,,,1,,,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,481suuvg47719zxnajg5zlx7u,A. Aviza,Goalkeeper,61,,990,,,,165,,,,8,,1,3,,78,248,2,3,1,331,,,,216,18,,75,100,,32,,93,11,4,43,481,,11,,4,127,,10,9,,5,5,,9,10,21,,11,,,104,,124,256,5,2,,,4,0,,72,,,,,30,,,40,,1,,7,,,,,,,,,,,,,,,,50,185,,4,2,1,6,17,19,33,3,2,1,15,,,1,0,0,,1,,,1,,,,
USA_USL_League_One,2020,Orlando City B,diujkyv8kfqfj5t3ick97pi0a,J. Bender,Defender,19,1,242,,,,73,4,6,22,44,,,,4,51,21,3,14,1,76,2,5,5,58,4,3,16,19,6,18,1,12,3,4,5,139,9,3,4,23,12,6,10,10,,2,,5,27,1,4,7,3,5,13,23,,57,60,4,2,17,2,10,0,5,2,2,,1,2,,3,,2,,,1,,,,,,,1,,,3,,1,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,6t5g9e7119c15ir6ww3gex80l,F. Carabalí,Defender,47,1,643,3,,,309,,4,20,48,2,6,1,9,79,211,13,35,2,325,2,16,4,236,13,2,66,60,2,34,2,47,7,12,33,435,,10,13,45,141,3,10,37,,8,13,1,67,24,14,1,10,,21,104,,243,259,22,7,30,7,24,0,,31,,,14,,16,2,4,23,,,6,6,,,,,,2,,,,,1,,,,,,,2,,,,,,,,,,,,,,,0,0,,,1,1,,,,,
USA_USL_League_One,2020,Orlando City B,5w8wyn94ovw846d5gk29u76x,J. DeZart,Midfielder,0,,157,,,,80,1,3,15,27,,1,,2,28,35,1,15,1,82,1,,1,58,2,1,20,21,,12,1,13,2,4,8,109,,2,,11,20,1,10,7,,5,,1,13,6,2,,2,,4,26,,60,62,2,1,6,,7,0,,5,,,,,3,1,1,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,abruuxcx53mxc5usozzgcrv56,Fablo Dos Santos De Oliveira,Forward,48,,223,4,,,92,,4,11,38,,3,,,19,44,8,10,,94,1,4,1,77,3,1,12,22,3,10,1,22,1,6,2,131,,5,3,25,32,1,10,18,1,7,3,2,28,1,3,,5,,10,29,,82,82,3,4,10,4,15,0,,2,,,1,,1,,1,5,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,6bg69aksa8wb6wmu7w81is8yy,J. Forbes,Defender,73,1,25,1,,,9,1,2,,3,,,1,,5,5,2,2,,9,,,,7,,,2,5,1,1,,4,,1,2,18,,1,,5,3,,10,4,,1,1,1,6,,1,1,1,,2,1,,7,7,1,1,2,,3,0,1,,1,2,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,48kltp69di617qhz5ola31cve,A. Gluvačević,Forward,49,1,387,7,1,,56,,5,22,24,,2,,14,40,21,1,17,1,64,2,11,1,45,8,14,19,11,3,17,2,11,3,3,3,124,,10,5,19,19,16,10,16,6,3,11,2,44,3,8,1,10,,14,12,1,37,45,25,1,28,,5,0,,2,,4,,4,,8,,,,,,,,,2,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,30wsyyrd417wbz1l2v4zmwqy2,Kenji Tanaka,Forward,66,4,503,6,2,2,112,5,39,27,43,,6,1,5,115,30,18,39,1,115,4,11,12,69,9,7,44,24,9,36,2,28,6,12,12,266,4,12,8,94,31,20,10,39,3,5,4,25,103,3,10,4,12,,59,33,2,68,71,9,13,64,8,35,0,2,5,1,3,3,,2,4,,2,,,5,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,bvh4lcuex4u7tvonrlpgh3yi2,O. Guske,Defender,50,1,381,1,,,144,2,3,23,46,,2,,4,38,73,3,20,,150,3,,1,113,7,1,31,15,,21,,7,5,4,11,191,,6,,9,63,1,10,9,,1,4,1,17,9,7,1,6,,4,49,,113,119,8,2,8,2,5,0,,11,,,2,,2,1,4,6,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,1hrbaomx35x74ghbkwo8xwktm,M. Halliday,Defender,26,15,562,1,,,206,4,11,42,67,,2,2,,83,104,12,27,1,209,,2,6,159,10,2,43,15,7,42,,22,6,7,16,346,,7,2,37,71,6,10,23,,2,3,7,40,12,12,15,7,,17,81,,163,166,3,7,17,4,20,0,5,16,4,,37,,4,2,3,7,,,5,,,1,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,bjg0fd09n9lh3fv7rihuqenvu,J. Kennedy,Forward,53,,480,1,,,48,1,7,23,27,1,1,1,5,42,20,2,14,,61,5,14,4,46,11,5,15,11,5,10,3,12,7,3,5,118,,8,10,31,11,8,10,10,1,4,,1,36,1,12,,8,,21,16,,33,46,5,2,26,1,10,0,1,1,1,3,,3,,4,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,l2a0ea51s8d8s6yoxsrozdd6,M. Lamb,Defender,54,,367,2,1,,31,2,5,15,14,2,1,,8,24,17,,10,2,41,4,6,,29,9,7,10,13,5,9,1,7,5,1,1,71,,7,1,10,8,13,10,5,4,,5,,23,,9,,7,,10,5,1,21,31,13,,18,,,0,,,,4,1,1,,3,,2,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,44g34ieyqcywqb0r0zic9wsq2,J. Monticelli,Defender,55,13,980,3,,,404,2,2,48,100,4,10,1,18,141,221,22,54,2,417,7,23,2,288,20,3,97,157,4,68,2,45,11,25,42,637,,14,9,53,185,9,10,41,,1,17,,88,48,21,13,14,,29,27,,309,320,35,19,47,22,24,0,1,43,1,,36,,21,3,18,32,,,3,5,,,,,,15,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,6rb3z4s6q7kl0w1c89v5sj2ay,T. Ndje,Midfielder,56,5,244,7,,,46,3,11,18,20,4,,,6,38,12,6,16,1,48,2,7,3,31,5,,17,6,1,13,1,10,2,2,9,92,,9,,39,15,5,10,20,,9,2,3,47,1,5,5,9,,21,9,,29,31,8,5,27,1,18,0,1,1,1,,,1,1,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,clpw775ep3zhztvw189ezfhpm,N. O'Callaghan,Defender,72,,525,,,,287,1,11,26,69,1,6,2,7,104,152,10,45,,301,1,7,9,197,9,3,80,89,2,45,,35,6,9,35,427,,6,7,44,162,6,10,37,,2,16,3,67,19,11,,6,,23,24,,207,221,23,4,30,16,21,0,,35,,,21,,11,3,8,24,,1,6,1,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,c2j0af3amobjhnadwf8cucbca,J. Otero,Goalkeeper,41,,90,,,,8,,,,2,,,,,8,14,,1,,23,,,,13,4,,7,3,,3,,12,1,,4,42,,1,,2,14,,10,2,,2,,,2,2,4,,1,,,6,,6,16,,,,,2,0,,6,,,,,2,,,3,,,,1,,,,,,,,,,,,,,,,8,11,,,,,1,3,1,5,,,,3,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,e2sq5b9hcslgw47quk1tmo0h6,A. Ozeri,Midfielder,57,,494,8,,,188,,10,37,67,1,4,3,3,60,88,18,39,,198,4,10,2,142,5,1,43,52,4,31,,24,4,8,12,258,,12,4,45,63,4,10,24,,3,1,3,49,1,8,,12,,22,46,,145,155,4,12,25,2,23,0,,4,,,,5,1,1,3,13,,,6,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,1515x5obpiacjj9o77akp6jqi,J. Quintero,Midfielder,59,4,869,1,1,,249,6,17,75,123,1,3,3,4,107,92,9,40,1,262,5,10,3,185,17,8,53,50,8,47,4,42,11,14,17,392,14,12,4,55,63,11,10,26,4,11,4,4,63,8,20,11,12,5,33,74,1,198,209,8,6,37,9,22,0,6,13,2,1,1,5,5,4,1,24,1,1,3,2,,,1,,,,1,,3,,1,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,aa4v8xfn3ra4digk5h7gdrbze,W. Rivera,Forward,62,12,1255,,3,1,225,8,34,59,115,2,6,3,20,169,53,18,49,2,235,7,17,19,148,25,19,72,50,16,72,6,54,15,20,13,470,4,15,6,138,61,24,10,85,11,41,8,19,166,,28,13,15,1,61,65,2,153,163,28,11,81,1,77,1,5,23,3,,5,6,4,8,,15,1,,7,,,,1,1,2,,,,2,,,,1,,,,,,,,,,,,,,,,,1,,,1,2,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,ae6e7kzjtneeq5vjcd8y91xt6,R. Robles,Goalkeeper,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,ed5j8nrc9o3urtw8odg6vl7mx,M. Rodas,Defender,63,4,940,3,1,1,475,5,13,29,138,7,8,3,13,184,228,29,57,1,501,,28,8,293,20,10,135,82,4,100,6,75,9,16,39,699,,12,13,105,244,11,10,66,5,12,17,4,135,29,23,4,12,,56,146,1,344,366,30,21,69,8,49,0,,78,,,11,,30,5,7,73,,1,8,14,,,,,1,9,,,,,4,,,1,1,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
USA_USL_League_One,2020,Orlando City B,e6fmjh2m6x8x3krgcrcj7hjze,J. Rosales,Defender,64,5,780,6,,,340,1,7,43,120,4,7,2,11,124,148,24,59,1,352,2,14,1,239,13,1,92,20,7,56,1,39,8,23,45,574,7,14,7,59,159,4,10,39,,6,8,4,78,19,15,9,14,3,28,130,,251,260,19,10,39,13,31,0,8,33,5,,88,,16,1,3,21,,1,14,1,,1,,1,,5,3,,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
