liga,temporada,equipo,id,nombre,posicion,dorsal,Times Tackled,Aerial Duels won,Aerial Duels,Aerial Duels lost,Rightside Passes,Successful Passes Opposition Half,Unsuccessful Crosses open play,Right Foot Goals,Corners Taken (incl short corners),Goals Conceded,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Ground Duels,Appearances,Games Played,Starts,Total Fouls Won,Total Tackles,Tackles Won,Assists (Intentional),Foul Attempted Tackle,Index,Tackles Lost,Clean Sheets,Total Passes,Goals Conceded Outside Box,Backward Passes,Goals,Interceptions,Ground Duels lost,Yellow Cards,Shots Off Target (inc woodwork),Ground Duels won,Duels lost,Duels,Offsides,Successful Open Play Passes,Total Touches In Opposition Box,Penalties Conceded,Leftside Passes,Throw Ins to Opposition Player,Unsuccessful Launches,Successful Passes Own Half,Successful Crosses open play,PutThrough/Blocked Distribution,Blocks,Handballs conceded,Successful Long Passes,Unsuccessful Passes Own Half,Successful Dribbles,Total Clearances,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Unsuccessful Short Passes,Goal Assists,Shots On Target ( inc goals ),Time Played,Corners Won,Recoveries,Throw Ins to Own Player,Key Passes (Attempt Assists),Left Foot Goals,Successful Crosses & Corners,Penalty Goals Conceded,Total Shots,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Forward Passes,Touches,Duels won,Hit Woodwork,Total Fouls Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Blocked Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Successful Launches,Successful Lay-offs,Goals from Inside Box,Open Play Passes,Total Losses Of Possession,Home Goals,Away Goals,Winning Goal,Clearances Off the Line,Headed Goals,Red Cards - 2nd Yellow,Substitute Off,Total Red Cards,Substitute On,Through balls,GK Unsuccessful Distribution,GK Successful Distribution,Goals from Outside Box,Second Goal Assists,Unsuccessful Corners into Box,Successful Corners into Box,Straight Red Cards,Attempts from Set Pieces,Foul Won Penalty,Unsuccessful lay-offs,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Penalties Faced,Saves Made,Penalties Saved,Catches,Punches,Saves made - caught,Goalkeeper Smother,Saves from Penalty,Drops,Penalty Goals,Penalties Taken,Own Goal Scored,Set Pieces Goals,Other Goals,Penalties Off Target,Crosses not Claimed,Last Man Tackle
Canada_Canadian_Premier_League,2021,Pacific FC,bfjcp5933vk1i5edea8un89re,Gianni dos Santos,Forward,24,15,,11,11,14,34,13,1,6,8,17,8,45,17,17,3,11,6,6,2,4,10,,,46,,21,1,,28,2,4,17,39,56,4,30,16,,6,1,,10,3,4,,,3,,,2,1,2,9,2,4,384,9,11,2,8,,9,2,8,28,9,5,146,17,,8,11,3,35,32,1,2,1,41,62,1,0,0,,,,3,2,14,,,,,,2,4,2,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,am6blpv9h0wzsn8rjv1q0zpp1,A. Díaz,Forward,9,42,28,62,34,87,218,8,6,1,28,8,23,107,28,28,23,14,6,2,3,16,10,4,1,449,5,163,10,,71,1,20,36,105,169,18,274,76,,95,1,2,107,2,28,2,2,5,18,17,7,8,11,115,4,20,2005,12,63,3,18,1,2,3,40,116,11,104,705,64,2,24,126,11,323,318,,22,10,400,246,5,5,3,,3,,17,,5,3,,,,,,,,1,1,5,,,,,,,,,,,,,2,2,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,7whdjeubz6xgvlxtl91z93idx,J. Haynes,Defender,3,16,29,57,28,401,348,23,,,25,23,20,154,26,26,20,26,50,37,1,16,10,13,5,1057,5,146,,25,73,4,1,81,101,211,,778,3,3,22,26,48,463,8,52,1,5,74,89,6,36,19,113,141,1,1,1938,1,144,181,5,,8,3,2,188,10,488,1553,110,,34,254,1,803,729,10,1,,1026,350,0,0,0,,,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,7i19hu44byapft1lpm3okbb3d,J. Heard,Forward,11,40,17,45,28,96,219,44,2,,18,44,14,169,26,26,18,42,24,12,1,20,10,12,,383,4,179,4,13,90,10,8,79,118,214,12,289,62,,29,2,10,84,10,35,2,3,7,19,14,6,12,16,74,1,9,1624,19,70,11,15,2,10,1,17,115,22,79,730,96,,36,90,8,293,286,2,4,3,379,242,2,2,1,,,,16,,8,2,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,Midfielder,21,9,19,31,12,359,404,4,1,,23,5,19,148,26,26,20,17,47,29,1,20,10,18,2,1072,4,166,2,39,67,9,10,81,79,179,,886,7,,248,,15,512,1,25,6,,99,40,18,38,18,56,101,2,3,1899,1,125,1,6,,1,3,13,122,5,299,1342,100,,29,157,1,915,816,7,3,1,1043,198,0,2,1,,1,,6,,6,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,exgvhzo1zgo07og3rsnjv13v9,C. Irving,Goalkeeper,13,,9,10,1,172,75,,,,29,,25,4,27,27,27,3,2,2,,,10,,8,824,4,,,,,,,4,1,14,,412,,,241,,77,510,,,,1,188,51,,27,,234,5,,,2446,,234,,,,,4,,188,,411,1082,13,,1,239,,585,397,31,,,531,245,0,0,0,,,,,1,,,65,250,,,,,1,,,,24,47,16,4,71,,19,10,3,2,,4,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,1khouc2v4shso6hvmcotmhs2y,C. Lee,Defender,17,3,1,2,1,70,58,3,,6,2,8,2,16,3,3,3,,7,3,,2,10,4,1,176,,44,,5,9,1,,7,10,18,,140,,,4,3,3,88,1,5,,,5,5,,5,3,9,23,,,237,,19,21,2,,2,,,35,1,58,240,8,,3,32,,144,139,,,,170,47,0,0,0,,,,2,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,9rwo2uejpeqqkmy6lgacm0ley,L. MacNaughton,Defender,6,6,75,105,30,338,522,4,2,,30,4,25,83,26,26,26,18,21,10,,8,10,11,8,1931,5,100,2,49,37,8,12,46,67,188,2,1618,36,,740,,44,1140,2,10,17,,179,90,8,72,3,135,136,1,6,2340,9,177,11,9,,2,4,18,185,2,753,2209,121,1,22,271,6,1660,1481,22,,1,1880,295,1,1,0,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,br7fuyg4h8gseboweg8wjujft,T. Meilleur-Giguère,Defender,26,2,17,29,12,161,107,,,,8,,8,23,10,10,7,3,12,7,,,10,5,2,536,,18,,14,6,1,3,17,18,52,,440,8,,162,,27,340,,9,2,,59,26,3,34,7,59,30,,1,745,2,41,,1,,,1,4,63,2,195,635,34,,1,89,1,447,388,5,,,527,96,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,9n35t9hwq6el9tb7yg65qlyzu,M. Polisi,Midfielder,19,28,6,17,11,68,156,6,2,6,10,9,8,109,22,22,8,14,16,12,,8,10,4,1,305,2,74,3,5,62,3,3,47,73,126,,255,28,,88,,5,105,1,15,1,,17,13,17,4,11,10,37,1,5,746,7,34,,6,1,3,2,8,43,9,75,460,53,,18,47,3,258,241,2,3,3,302,109,3,0,1,,,,7,,14,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,368zrfhpvljc7rvzkl1v0x1bd,A. Samaké,Defender,5,2,45,84,39,604,392,,,,28,,24,81,25,25,25,13,35,22,,10,10,13,5,1651,4,48,,35,31,3,5,50,70,165,1,1437,17,,365,,37,1067,,15,13,1,150,71,2,61,8,93,99,1,2,2169,2,129,4,5,,,2,7,121,,634,1885,95,,25,192,3,1459,1309,6,,,1622,208,0,0,0,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
Canada_Canadian_Premier_League,2021,Pacific FC,aisfml98z3uznfzhbopr5kmp5,M. Village,Goalkeeper,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,3ucemntfw84vk7op9z7wnf36d,N. Wirth,Goalkeeper,1,,,,,12,5,,,,4,,3,1,3,3,2,,,,,,10,,,40,1,,,,1,,,,1,1,,20,,,11,,3,27,,,,,7,3,,1,,7,1,,,193,,13,,,,,,,5,,17,55,,,,8,,32,25,1,,,26,8,0,0,0,,,,,,1,,,18,,,,,,,,,,3,,,3,,2,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Pacific FC,dryx6vgko76wuqqr4g9pjl4ru,S. Young,Midfielder,20,25,18,33,15,148,251,7,1,2,18,8,16,137,26,26,11,11,37,22,,19,10,15,1,623,2,99,1,21,77,4,7,60,92,170,1,514,32,,210,,7,274,1,31,3,4,49,29,12,13,11,21,78,,5,1104,6,89,3,8,,1,3,12,78,7,166,855,78,1,34,99,7,524,475,1,4,1,613,162,0,1,0,,,,5,,15,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,7q6h161f7gcqnpy07x80hbpck,W. Akio,Forward,19,50,9,52,43,67,139,9,7,,28,9,24,136,28,28,21,14,14,9,2,10,10,5,2,305,4,76,8,7,81,1,14,55,124,188,13,225,84,1,102,,3,93,2,18,1,2,10,12,27,5,6,7,68,3,23,1814,13,51,3,17,1,2,1,37,72,28,60,569,64,2,23,75,5,230,220,,8,7,300,185,5,3,4,,,,10,,7,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,6mmfo5q4m9zdbpl1cgqv5muhh,K. Alemán,Midfielder,8,62,5,19,14,140,302,8,,21,20,26,18,208,24,24,16,42,33,24,2,10,10,9,1,561,2,141,3,14,89,3,9,119,103,227,3,465,22,,145,,1,193,3,20,1,1,44,11,44,1,13,20,58,3,11,1388,9,74,5,26,3,12,1,20,93,30,135,928,124,,20,78,5,483,439,2,5,2,541,230,1,2,0,,,,12,,8,10,,,1,,11,7,,4,1,2,,,,,,,,,,,,,1,1,,,,,,1
Canada_Canadian_Premier_League,2021,Valour FC,98ajoa650l9wzwuur2ibzo6ad,A. Baquero,Midfielder,82,39,9,17,8,72,390,19,1,11,23,25,21,193,23,23,19,15,62,34,,23,10,28,5,1082,2,164,1,36,97,4,7,96,105,210,3,864,19,,436,21,23,510,4,40,5,1,78,60,20,33,14,57,133,,5,1830,7,138,125,15,,8,1,12,155,16,410,1575,105,,35,190,8,892,814,2,1,,1051,307,0,1,0,,,,5,,4,4,,,1,,5,4,,1,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,7pb4kdsbaj2dfwo99st2v7g7p,A. Bouka,Defender,3,16,17,32,15,150,171,19,,,18,19,16,81,14,14,11,17,19,11,,6,10,8,2,493,2,90,,10,32,1,1,49,47,113,1,356,5,,18,22,22,204,4,31,2,2,18,56,13,20,14,39,83,,,1007,5,65,84,3,,4,1,1,85,11,235,781,66,,11,122,,371,353,2,,,474,197,0,0,0,,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,c5afaf96xtx4341sic680d711,S. Cebara,Defender,14,28,20,28,8,189,262,5,,,30,5,26,134,26,26,24,27,29,21,2,4,10,8,9,1189,4,128,1,36,50,3,3,84,58,162,3,1017,13,,458,10,21,791,3,14,7,1,64,62,29,60,7,47,92,2,2,2186,4,163,65,7,,3,1,5,82,22,414,1576,104,,9,139,1,1050,986,12,1,1,1148,215,1,0,1,,1,,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,bwozu57m3yt2hypmbqe1hlbyt,M. Dyer,Midfielder,7,42,20,53,33,191,256,10,8,,27,10,26,184,27,27,19,42,35,20,3,11,10,15,2,629,1,145,9,21,77,6,20,107,110,237,3,467,74,,130,,2,249,,14,4,3,36,27,30,13,4,29,95,4,21,1650,8,56,2,11,1,,1,41,107,15,163,969,127,3,30,124,13,505,469,2,15,9,590,219,4,5,2,,,,12,,8,7,,,,,,,,,1,1,,,,,,,,,,,,,4,4,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,dpee0p2qzqrzcefewdtey4vyt,D. Fordyce,Forward,16,21,26,41,15,244,376,6,1,1,24,6,21,145,26,26,22,25,38,25,1,21,10,13,6,1091,3,169,2,21,69,5,4,76,84,186,2,853,16,,273,,31,513,3,18,8,1,93,54,13,20,9,95,111,2,5,1886,3,105,5,11,,4,,9,158,9,405,1335,102,,28,206,3,885,792,5,7,2,1055,257,0,2,0,,,,9,,4,11,,,,,,1,,2,,,,,,,,,,,,,,,,,,,1,,,
Canada_Canadian_Premier_League,2021,Valour FC,et1pw51sazo82s0oby2fkxtqt,Rafael Galhardo,Defender,42,22,2,9,7,145,301,7,2,50,22,52,19,103,23,23,14,30,14,5,1,14,10,9,2,561,3,115,2,6,52,2,18,51,59,112,3,408,24,,133,1,3,164,5,25,,,44,32,7,3,4,22,97,3,7,1374,14,54,11,36,,23,,25,139,10,168,828,53,,17,119,9,442,398,,5,1,520,236,2,0,0,,,,7,,9,3,,,1,1,32,12,,12,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,etxxyk4izi97gchj7fo58ogd1,A. Jean-Baptiste,Defender,35,,14,24,10,67,38,,,,2,,2,15,7,7,7,3,6,1,,4,10,5,5,239,,10,2,12,5,,,10,15,39,,181,4,,55,1,7,150,1,4,8,,24,24,1,30,2,27,25,,2,554,1,20,3,1,,1,,2,28,,107,318,24,,6,52,2,187,163,3,,2,231,54,1,1,1,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,4g57cr61ps0y0w29dv3f5s3c9,M. Kacher,Forward,10,4,3,6,3,36,61,1,,6,2,5,2,22,11,11,2,1,3,2,,3,10,1,,110,,22,,,16,1,4,6,19,28,,85,11,,23,,,28,1,4,,,5,2,2,1,2,1,21,,2,305,3,9,,3,,1,,6,25,2,29,155,9,,7,22,2,88,83,,,,107,44,0,0,0,,,,2,,9,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,7v7c25arh4yqd7tz8demrxa6t,B. Levis,Midfielder,17,25,13,27,14,142,200,6,1,5,18,10,14,151,16,16,14,24,33,26,,18,10,7,1,442,4,107,1,7,71,4,8,80,85,178,2,357,12,,57,7,4,174,5,15,2,,16,24,23,13,6,11,65,,4,960,1,77,24,12,,8,1,12,62,14,136,677,93,,22,76,2,366,350,1,,1,430,132,0,1,0,,,,11,,2,1,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,7zclpaca3ogbr2cpcy4a1i8t0,Anthony Mikhael,Defender,4,7,13,19,6,101,69,,,,9,,9,36,12,12,6,4,13,7,,4,10,6,1,337,,22,,13,15,3,1,21,21,55,,256,1,,52,,15,197,,7,2,,29,28,4,17,4,38,33,,,562,,37,9,,,,,1,43,4,162,427,34,,5,71,,266,237,2,,,325,83,0,0,0,,,,3,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,4tus0wc9k482jmoncnstteelm,R. Ohin,Midfielder,27,38,23,42,19,303,377,2,1,,29,2,26,230,26,26,23,21,47,26,2,26,10,21,5,1143,3,163,1,28,103,7,6,127,122,272,1,926,10,,291,7,11,581,,30,10,,70,63,59,16,13,45,140,2,8,2000,5,210,12,12,,,1,14,124,17,386,1502,150,1,39,185,6,958,888,7,4,1,1108,272,1,0,1,,,,9,,3,10,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,e6cd4pwmbb7lfatlo8gc8eaj9,José Galán,Midfielder,21,1,5,8,3,59,96,2,,,2,4,2,22,11,11,2,4,6,4,1,4,10,2,,206,,38,,6,12,4,2,10,15,30,,173,2,,53,,1,89,3,5,,1,10,10,,5,2,5,20,1,,285,1,21,1,3,,4,,2,19,,56,258,15,,9,25,,181,171,1,3,,198,40,0,0,0,,,,2,,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,dl4wkt9bhput0z1sikhu15562,F. Peña,Defender,77,35,8,19,11,152,174,24,,,19,24,17,167,24,24,13,24,54,32,,13,10,22,3,504,2,109,,24,69,2,3,98,80,186,1,395,11,,52,25,11,233,5,24,6,1,20,31,20,16,13,34,68,1,1,1356,8,84,90,9,,5,,4,95,20,191,920,106,,17,102,2,402,382,6,,,496,221,0,0,0,3,,,6,,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,4le816q3ac1isre8sala3iwyy,S. Rea,Forward,24,51,5,13,8,83,165,13,1,16,16,26,14,126,23,23,14,15,17,11,4,4,10,6,1,315,2,98,1,6,72,,2,54,80,139,6,239,23,,41,,,89,8,19,1,,6,12,22,3,9,11,61,4,4,1176,9,65,3,16,,11,,6,86,27,93,566,59,,9,72,8,243,237,,4,,311,196,1,0,0,,,,13,,9,4,,,1,,9,3,,1,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,4yamoy483x9bse6u61gjr08kq,R. Reyes,Defender,2,9,31,42,11,212,114,,,,17,,14,78,17,17,12,7,37,20,,7,10,17,2,607,3,46,,16,25,3,5,53,36,120,1,510,10,,159,,12,419,,1,14,1,36,41,9,37,,30,44,,1,1086,2,51,2,1,,,,6,33,5,190,778,84,,10,74,2,533,497,2,,,583,94,0,0,0,,,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Canada_Canadian_Premier_League,2021,Valour FC,b6aw65sbptx2dlqsfx64x59m1,A. Ricci,Forward,9,33,5,19,14,43,83,8,3,,14,8,14,121,16,16,15,24,16,9,1,10,10,7,1,175,,47,5,3,57,4,13,64,71,140,6,96,72,,47,,1,33,1,15,2,2,5,7,24,9,8,5,55,2,14,1187,13,29,3,7,2,1,,27,61,14,38,417,69,,22,60,7,115,110,,6,4,154,155,3,2,1,,,,10,,1,3,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,cusim5b0lb4yc0sz00d7is73d,R. Romeo,Defender,12,5,37,53,16,289,152,1,1,,26,1,23,55,16,16,16,3,20,13,,6,10,7,4,873,3,29,2,16,30,6,6,25,46,108,2,728,17,2,228,1,24,595,,8,11,1,93,47,2,68,5,65,61,,4,1439,2,85,3,3,,,1,10,80,3,327,1048,62,,19,126,2,747,654,9,,2,846,138,1,1,0,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,re7nvdow49fwtuubuavwbvxm,M. Silva,Goalkeeper,99,,1,1,,31,8,,,,5,,4,2,4,4,4,2,,,,,10,,1,121,1,,,,,,,2,,3,,44,,,28,,17,71,,,,,22,13,,,,42,,,,360,,32,,,,,,,29,,62,163,3,,,42,,79,57,2,,,68,44,0,0,0,,,,,,,,15,49,,,,,,,,,5,9,5,,14,,2,,1,,,1,,,,,,,1,
Canada_Canadian_Premier_League,2021,Valour FC,771ibrtevbxi05tgsof9r5gmi,J. Sirois,Goalkeeper,1,,11,14,3,171,33,,,,31,,28,6,24,24,24,7,2,,,,10,2,9,653,3,,,1,,1,,6,3,20,,301,,,145,,54,451,,1,,,92,54,,15,1,161,8,,,2160,,226,,,,,1,,115,,337,964,17,,,169,,484,392,14,,,377,173,0,0,0,,,,,,,,64,315,,,,,,,,,45,49,27,3,94,2,20,11,5,3,2,1,,,,,,,2,
Canada_Canadian_Premier_League,2021,Valour FC,4yghd10vc0jyke6zthn2d4tbe,A. Soto,Defender,5,1,5,9,4,33,15,,,,4,,4,16,5,5,4,,8,2,,2,10,6,1,133,,3,,2,8,1,,8,12,25,,109,,,48,,5,95,,1,1,,9,9,,9,1,13,10,,,286,,8,,,,,,,14,1,49,156,13,,4,23,,110,101,3,,,132,24,0,0,0,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,cf7o09pg33vzjcso3wj1uidck,C. Tomy,Midfielder,55,1,,,,3,5,,,,,,,4,4,4,,1,,,,2,10,,,17,,1,,1,3,,,1,3,4,,15,3,,11,1,,11,,,,,1,,,,,,1,,,33,,2,1,1,,,,,1,1,2,25,1,,2,1,1,16,15,,,,16,3,0,0,0,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Valour FC,2v0jla46uu3zrm9x85xrewt90,J. Ulloa,Forward,18,27,3,6,3,29,123,15,,3,10,15,8,109,22,22,6,24,15,8,1,6,10,7,1,226,2,96,,7,52,5,6,57,55,115,5,184,27,,67,1,1,69,5,18,,1,4,13,18,1,6,3,38,1,1,835,6,33,5,12,,7,1,7,43,19,34,415,60,,20,41,3,185,181,1,5,,225,123,0,0,0,,,,3,,16,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Inter Toronto FC,37pbdttxfaqvayoufo0q0dxey,D. Abzi,Defender,20,72,19,43,24,338,327,78,,1,40,86,37,283,26,26,26,39,46,35,3,22,10,11,3,881,3,140,6,36,138,9,17,145,162,326,3,629,77,,48,16,26,350,24,53,10,,50,65,60,38,25,78,153,3,16,2307,26,161,136,30,5,27,3,33,252,49,355,1659,164,1,28,231,7,650,600,4,1,4,855,482,3,3,1,1,1,,5,,,1,,,2,,1,,,9,1,2,,,,,,,,,,,,,,,1,1,,,,
Canada_Canadian_Premier_League,2021,Inter Toronto FC,8j7qtwahw6x4twl8zjuqtl62,M. Campagna,Midfielder,3,1,3,4,1,18,43,,,,6,,4,18,5,5,3,3,5,3,,2,10,2,,143,2,10,,7,10,1,,8,11,22,,114,1,1,48,,5,79,,,3,,6,8,,7,,12,9,,,288,,20,,,,,,,13,,67,181,11,,4,21,,122,116,1,,,134,25,,,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Inter Toronto FC,efbg277ocw25lmmzx0kaxd1bd,J. Faria,Midfielder,70,18,1,3,2,12,53,12,1,3,8,15,6,36,12,12,3,4,5,2,,1,10,3,,82,2,33,1,1,23,,2,13,25,39,,71,16,,22,,1,21,1,3,,,1,3,4,,2,1,10,,1,319,3,10,1,4,,3,,3,23,12,15,155,14,,2,11,3,71,70,1,2,1,82,51,1,0,0,,,,2,,9,1,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Inter Toronto FC,6v3jzhrpgs47rzoyw6b8lz6ui,M. Ferrari,Midfielder,16,85,13,29,16,108,300,40,2,37,35,63,32,287,28,28,27,62,43,30,4,19,10,13,3,578,3,138,2,17,145,5,11,142,161,316,10,463,91,,176,13,11,203,10,37,1,1,11,36,37,5,19,17,81,4,6,2249,24,120,58,30,,23,2,17,125,41,156,1147,155,2,28,98,18,480,469,3,2,2,558,328,0,2,1,,,,14,,1,,,,,,18,13,,1,,2,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Inter Toronto FC,9sdn7wi7ap5asble9n7p9ypgq,J. George,Midfielder,0,,1,1,,13,22,,,,3,,2,7,1,1,1,,3,,,,10,3,,49,1,6,,2,3,,,4,3,8,,44,,,16,,1,23,,,,,6,1,1,,,3,1,,,84,,7,,,,,,,3,,14,59,5,,,4,,45,39,,1,,48,5,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Inter Toronto FC,207co3fpu5mhbs1r0e6p8vze1,N. Giantsopoulos,Goalkeeper,1,1,5,5,,43,14,,,,15,,13,1,9,9,7,1,,,,,10,,,182,2,,,,1,3,,,1,6,,63,,,41,,16,121,,,,,27,10,,12,,45,2,,,710,,69,,,,,,,37,,98,288,5,,,47,,135,108,5,,,79,49,,,0,,,,,,2,,21,113,,,,,,,,,12,17,8,,31,,5,8,1,2,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Inter Toronto FC,97h9y7sc3o8e0gvazfd375cdl,S. Gutiérrez,Forward,8,19,1,3,2,50,88,1,1,8,6,8,5,72,13,13,5,11,11,5,,9,10,6,,187,1,28,1,4,39,1,9,33,41,75,,128,20,,45,,1,45,1,11,,2,6,3,11,,6,10,46,,5,456,5,24,,10,,2,1,14,61,9,64,317,34,1,13,56,5,131,125,,4,1,184,110,1,0,0,,,,6,,8,3,,,,,6,1,,1,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Inter Toronto FC,5gyjio4tvbg4ahjzoass6lxey,I. Halley,Forward,14,12,3,6,3,14,49,3,,,11,3,10,54,15,15,3,19,5,2,,3,10,3,,104,1,22,,3,22,1,2,32,25,60,,75,7,1,33,4,1,32,2,12,,,2,10,9,1,1,2,23,1,1,415,4,31,6,4,,2,,3,18,5,35,200,35,,4,25,,79,77,,1,,100,65,,,0,,,,1,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Inter Toronto FC,1emha184z70pj2va9qrwczrah,N. Hamilton,Forward,11,13,1,8,7,27,60,9,,1,3,10,3,37,15,15,3,1,1,,,3,10,1,,118,,28,,,27,,4,10,34,45,2,89,19,,29,,3,33,3,9,,,4,8,8,,4,9,19,,4,413,1,21,,4,,3,,8,30,6,34,194,11,,6,28,3,90,86,,3,,117,63,,,0,,,,3,,12,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Inter Toronto FC,949255vv8h9k5g7njcqacgui2,E. Himaras,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Inter Toronto FC,ex7za2yvl9xrcdtr60ake2bit,N. Ingham,Goalkeeper,29,,5,5,,79,65,,,,27,,25,4,22,22,22,3,1,1,,,10,,5,574,2,,,1,,,,4,,9,,189,,,118,,77,311,,,,,114,53,,15,,194,4,,,1900,,196,,1,,,3,,145,,377,810,9,,,198,,376,262,19,,,269,207,,,0,,,,2,,,,70,240,,,,,,,,,21,52,21,6,74,2,4,7,3,4,2,2,,,,,,,,
Canada_Canadian_Premier_League,2021,Inter Toronto FC,6z58yyouaevipxrmrmorcz0no,I. Johnston,Forward,44,84,8,16,8,207,371,9,3,4,34,11,33,285,26,26,23,18,56,34,1,28,10,22,4,876,1,154,3,17,155,11,12,130,163,301,3,704,27,,258,,16,365,,41,4,,67,29,57,10,24,46,97,1,14,2077,9,171,7,19,,3,2,26,125,29,257,1306,138,,40,143,5,733,666,2,4,2,846,299,1,2,1,,,,7,,3,5,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,
